"","Overall_Rating","Technical_Skills","Teamwork","Customer_Service","Hire_Again","High_Performer","Retained","scale"
"6555",3,3,3,3,4,0,0,-2.17018322593355
"6556",2,2,2,2,2,0,1,-7.32580346925747
"6557",4,4,4,4,5,1,1,4.6142303849082
"6558",4,4,4,4,5,1,1,4.6142303849082
"6559",1,1,1,3,1,0,0,-10.5128076103879
"6560",3,3,3,3,4,0,0,-2.17018322593355
"6561",2,2,2,3,3,0,0,-5.95259909395654
"6562",1,1,1,1,1,0,0,-12.3967344062751
"6563",5,4,5,5,5,1,1,7.56101542139492
"6564",4,4,5,4,5,1,0,5.25981720419126
"6565",3,4,3,4,4,0,1,0.118133424132603
"6566",5,5,5,5,5,1,1,8.56081700246639
"6567",3,3,3,3,5,0,1,-1.04583890647407
"6568",5,5,5,4,5,1,0,7.27230193347171
"6569",4,4,4,4,5,1,0,4.26767871385712
"6570",5,5,5,5,5,1,0,8.21426533141532
"6571",3,3,3,3,4,0,1,-1.82363155488248
"6572",3,3,3,3,4,0,1,-1.82363155488248
"6573",4,3,4,5,4,1,1,3.77859955337193
"6574",4,4,3,3,4,0,0,-0.157698496653098
"6575",3,3,3,4,4,0,1,-0.881668156938872
"6576",4,4,5,5,5,1,0,6.20178060213486
"6577",3,3,3,3,4,0,1,-1.82363155488248
"6579",2,3,3,3,3,0,0,-3.96065902255093
"6580",4,3,4,5,5,1,0,4.20984053072925
"6581",4,4,4,5,5,1,1,5.5561937828518
"6582",4,4,4,4,5,1,0,4.26767871385712
"6583",3,3,3,3,4,0,1,-1.82363155488248
"6584",4,3,3,3,4,0,0,-1.15750007772457
"6585",4,4,5,5,5,1,1,6.54833227318594
"6586",2,2,1,1,3,0,1,-8.48211270912681
"6587",3,3,3,3,4,0,0,-2.17018322593355
"6588",3,3,3,3,4,0,1,-1.82363155488248
"6589",3,3,3,3,4,0,1,-1.82363155488248
"6590",3,3,4,3,4,0,0,-1.17804473559942
"6591",3,3,3,4,4,0,1,-0.881668156938872
"6592",3,3,4,3,5,0,0,-0.400252087191017
"6593",3,3,3,3,4,0,1,-1.82363155488248
"6594",5,5,4,5,5,1,1,7.56867851213226
"6595",3,3,4,3,5,0,0,-0.400252087191017
"6596",1,1,1,1,1,0,1,-12.0501827352241
"6597",4,4,5,5,5,1,1,6.54833227318594
"6598",3,2,3,2,4,0,0,-4.11194820494863
"6599",2,2,2,2,1,0,1,-8.10359611766587
"6600",2,3,1,3,2,0,0,-6.7227286516276
"6601",2,2,3,3,4,0,0,-4.18266795521401
"6602",4,4,4,3,5,1,0,3.32571531591352
"6603",4,4,4,4,4,1,1,3.8364377364998
"6604",3,4,4,4,5,1,0,3.25499556564814
"6605",4,4,5,5,5,1,1,6.54833227318594
"6606",3,3,3,3,4,0,1,-1.82363155488248
"6607",3,4,4,4,4,1,1,2.82375458829082
"6609",3,2,3,3,4,0,0,-3.16998480700503
"6610",3,3,3,3,4,0,1,-1.82363155488248
"6611",3,3,3,3,4,0,0,-2.17018322593355
"6612",4,4,4,4,5,1,0,4.26767871385712
"6613",4,4,4,4,5,1,1,4.6142303849082
"6614",3,3,3,3,4,0,1,-1.82363155488248
"6615",3,2,2,2,2,0,1,-6.31312032104849
"6616",3,3,4,3,5,0,1,-0.05370041613994
"6617",4,4,4,3,5,1,1,3.6722669869646
"6618",4,4,4,3,4,1,1,2.89447433855619
"6619",4,4,4,4,4,1,1,3.8364377364998
"6620",2,2,3,3,5,0,0,-3.40487530680561
"6621",3,3,3,3,4,0,0,-2.17018322593355
"6622",3,3,3,3,4,0,0,-2.17018322593355
"6623",1,3,2,2,1,0,0,-8.46302935585445
"6624",1,1,1,1,1,0,1,-12.0501827352241
"6625",3,3,3,3,4,0,0,-2.17018322593355
"6626",4,4,4,4,5,1,1,4.6142303849082
"6627",3,3,3,3,4,0,0,-2.17018322593355
"6628",4,4,4,4,5,1,1,4.6142303849082
"6629",3,3,3,3,4,0,1,-1.82363155488248
"6630",3,3,5,5,5,1,1,4.53584754390548
"6631",4,3,3,3,5,0,0,-0.379707429316172
"6632",3,3,3,3,5,0,0,-1.39239057752515
"6633",3,3,3,3,4,0,1,-1.82363155488248
"6635",3,4,4,2,3,0,0,-1.89799920087995
"6636",4,4,4,4,5,1,1,4.6142303849082
"6637",2,2,3,1,2,0,1,-7.27562837686694
"6638",5,5,5,5,5,1,0,8.21426533141532
"6639",2,2,3,3,3,0,0,-4.96046060362241
"6640",4,4,4,4,5,1,1,4.6142303849082
"6641",3,3,4,4,5,1,1,2.60174565562774
"6642",3,3,4,4,4,0,0,-0.236081337655814
"6643",2,2,2,2,2,0,1,-7.32580346925747
"6644",3,3,3,4,4,0,1,-0.881668156938872
"6645",4,3,4,4,5,1,1,3.61442880383672
"6646",5,5,5,5,5,1,0,8.21426533141532
"6647",4,5,4,4,4,1,0,4.4896876465202
"6648",3,3,3,3,4,0,1,-1.82363155488248
"6649",1,1,1,2,1,0,0,-11.4547710083315
"6650",2,2,2,3,2,0,0,-6.73039174236494
"6651",3,3,4,4,5,1,1,2.60174565562774
"6652",3,3,3,3,4,0,0,-2.17018322593355
"6653",3,2,3,3,4,0,1,-2.82343313595395
"6654",4,4,5,5,5,1,1,6.54833227318594
"6655",4,4,4,5,5,1,0,5.20964211180073
"6656",3,3,3,3,3,0,1,-2.60142420329088
"6657",3,3,3,3,4,0,1,-1.82363155488248
"6658",4,3,4,4,5,1,0,3.26787713278565
"6659",3,3,4,4,4,0,1,0.110470333395263
"6660",2,3,3,3,2,0,0,-4.73845167095933
"6661",3,3,3,3,5,0,1,-1.04583890647407
"6662",2,3,3,3,3,0,1,-3.61410735149986
"6663",3,3,3,3,4,0,0,-2.17018322593355
"6664",5,5,5,5,5,1,0,8.21426533141532
"6665",2,3,2,2,3,0,1,-5.5482092397776
"6666",3,3,3,3,4,0,0,-2.17018322593355
"6667",4,4,4,4,5,1,0,4.26767871385712
"6668",4,4,5,5,5,1,0,6.20178060213486
"6669",3,2,3,3,4,0,1,-2.82343313595395
"6670",3,3,3,4,5,0,1,-0.103875508530471
"6671",4,4,4,4,5,1,1,4.6142303849082
"6672",3,3,3,3,4,0,1,-1.82363155488248
"6673",3,3,3,3,4,0,0,-2.17018322593355
"6674",3,2,3,3,3,0,0,-3.94777745541343
"6675",4,4,4,4,5,1,1,4.6142303849082
"6676",3,3,3,3,4,0,1,-1.82363155488248
"6677",3,3,3,4,4,0,0,-1.22821982798995
"6678",4,4,4,3,1,0,0,-1.49893795154417
"6679",3,3,4,5,5,1,0,3.19715738252027
"6680",3,3,3,3,4,0,1,-1.82363155488248
"6681",4,4,4,4,4,1,0,3.48988606544872
"6682",4,4,4,4,5,1,0,4.26767871385712
"6683",3,3,3,3,4,0,1,-1.82363155488248
"6684",3,3,4,4,5,1,1,2.60174565562774
"6685",2,3,2,3,3,0,1,-4.60624584183399
"6686",2,3,2,2,3,0,0,-5.89476091082867
"6687",3,3,3,3,5,0,1,-1.04583890647407
"6688",3,3,3,3,4,0,1,-1.82363155488248
"6689",4,3,4,4,5,1,0,3.26787713278565
"6690",4,4,5,5,5,1,1,6.54833227318594
"6691",5,5,5,3,5,1,0,6.33033853552811
"6692",4,4,5,5,5,1,1,6.54833227318594
"6693",4,4,3,4,4,1,0,2.49774757511459
"6695",3,3,4,4,5,1,0,2.25519398457667
"6696",3,4,4,3,5,1,1,2.65958383875562
"6697",4,4,4,3,5,1,1,3.6722669869646
"6698",2,3,2,2,2,0,1,-6.326001888186
"6699",3,3,3,3,4,0,1,-1.82363155488248
"6700",3,3,3,3,3,0,0,-2.94797587434195
"6701",2,2,3,3,2,0,1,-5.39170158097973
"6702",3,3,3,3,5,0,1,-1.04583890647407
"6703",4,4,4,4,5,1,1,4.6142303849082
"6704",3,3,4,3,5,0,1,-0.05370041613994
"6705",3,3,3,2,4,0,1,-2.76559495282608
"6706",3,3,3,3,4,0,0,-2.17018322593355
"6707",4,4,4,4,5,1,0,4.26767871385712
"6708",3,3,3,3,4,0,1,-1.82363155488248
"6710",3,3,3,3,4,0,1,-1.82363155488248
"6711",4,4,4,5,5,1,0,5.20964211180073
"6712",2,3,2,2,2,0,1,-6.326001888186
"6713",3,3,3,3,4,0,1,-1.82363155488248
"6714",5,5,5,4,5,1,1,7.61885360452279
"6715",4,4,4,3,4,1,0,2.54792266750512
"6716",4,3,4,3,5,1,1,2.67246540589312
"6717",2,2,2,4,4,0,0,-4.23284304760454
"6718",4,3,3,5,5,1,1,3.56425371144619
"6719",4,4,4,4,5,1,1,4.6142303849082
"6721",3,2,3,2,3,0,1,-4.54318918230596
"6722",5,5,5,5,5,1,0,8.21426533141532
"6723",3,3,4,3,3,0,1,-1.60928571295674
"6724",4,4,4,3,4,1,1,2.89447433855619
"6725",4,4,4,2,5,1,1,2.73030358902099
"6726",3,3,3,3,4,0,0,-2.17018322593355
"6727",4,4,4,4,5,1,1,4.6142303849082
"6728",2,2,1,1,1,0,0,-10.3842496769947
"6729",3,3,3,3,5,0,1,-1.04583890647407
"6730",3,3,3,3,5,0,1,-1.04583890647407
"6731",4,4,4,4,4,1,1,3.8364377364998
"6732",2,2,3,3,3,0,0,-4.96046060362241
"6733",4,3,4,4,3,0,0,-0.00119083785523461
"6734",3,3,3,3,4,0,0,-2.17018322593355
"6735",3,3,3,3,5,0,1,-1.04583890647407
"6736",2,3,2,3,3,0,0,-4.95279751288507
"6737",4,3,4,3,4,0,1,0.181190083660639
"6738",3,3,3,3,4,0,0,-2.17018322593355
"6739",4,4,4,4,5,1,1,4.6142303849082
"6740",3,3,3,3,4,0,0,-2.17018322593355
"6741",3,3,3,3,4,0,0,-2.17018322593355
"6742",3,3,3,3,4,0,1,-1.82363155488248
"6743",3,3,3,2,4,0,1,-2.76559495282608
"6744",4,4,4,4,5,1,1,4.6142303849082
"6745",3,3,3,3,4,0,0,-2.17018322593355
"6746",2,2,2,2,3,0,1,-6.54801082084907
"6747",3,3,4,3,4,0,1,-0.831493064548341
"6750",4,3,4,3,4,0,1,0.181190083660639
"6751",3,3,3,3,1,0,0,-4.50356117115876
"6752",1,2,3,2,2,0,1,-7.34634812713232
"6753",3,3,3,3,4,0,1,-1.82363155488248
"6754",3,3,4,3,5,0,1,-0.05370041613994
"6755",4,4,5,5,4,1,1,5.77053962477754
"6756",4,3,4,4,5,1,0,3.26787713278565
"6757",3,3,4,3,5,0,1,-0.05370041613994
"6758",1,2,1,2,1,0,0,-10.4549694272601
"6759",3,3,3,3,4,0,1,-1.82363155488248
"6760",4,4,4,4,5,1,1,4.6142303849082
"6761",4,4,4,4,5,1,1,4.6142303849082
"6762",5,5,5,5,5,1,1,8.56081700246639
"6763",3,4,4,4,5,1,1,3.60154723669922
"6764",3,3,3,4,4,0,1,-0.881668156938872
"6765",4,4,5,5,5,1,1,6.54833227318594
"6766",1,1,2,1,1,0,1,-11.0580442448899
"6767",4,4,5,5,5,1,1,6.54833227318594
"6768",4,4,4,4,5,1,0,4.26767871385712
"6769",3,3,3,3,4,0,0,-2.17018322593355
"6770",4,3,4,4,5,1,1,3.61442880383672
"6771",4,4,4,4,5,1,1,4.6142303849082
"6772",4,4,4,4,5,1,1,4.6142303849082
"6773",3,3,3,3,4,0,1,-1.82363155488248
"6774",4,3,4,4,5,1,0,3.26787713278565
"6775",3,3,4,3,5,0,0,-0.400252087191017
"6776",3,3,3,3,3,0,0,-2.94797587434195
"6778",4,4,4,4,5,1,1,4.6142303849082
"6779",2,2,3,3,4,0,1,-3.83611628416293
"6780",3,3,4,3,5,0,1,-0.05370041613994
"6781",2,2,1,3,3,0,0,-6.94473758429068
"6782",3,3,4,4,5,1,1,2.60174565562774
"6783",3,3,3,4,4,0,1,-0.881668156938872
"6784",2,2,3,3,2,0,0,-5.73825325203081
"6785",4,3,4,4,5,1,0,3.26787713278565
"6786",3,3,3,4,4,0,0,-1.22821982798995
"6787",3,3,3,3,4,0,1,-1.82363155488248
"6788",4,5,4,3,5,1,1,4.67206856803607
"6789",3,3,3,3,4,0,1,-1.82363155488248
"6790",3,3,3,3,5,0,1,-1.04583890647407
"6791",3,3,4,4,5,1,0,2.25519398457667
"6792",3,2,2,3,4,0,0,-4.16212329733916
"6793",3,3,3,3,4,0,1,-1.82363155488248
"6794",3,4,4,4,5,1,0,3.25499556564814
"6795",3,3,3,3,4,0,0,-2.17018322593355
"6796",4,4,4,4,5,1,0,4.26767871385712
"6797",4,4,4,4,5,1,0,4.26767871385712
"6799",4,4,4,4,4,1,0,3.48988606544872
"6801",4,4,4,3,4,1,1,2.89447433855619
"6802",3,3,4,3,4,0,0,-1.17804473559942
"6803",3,3,4,3,1,0,1,-3.16487100977354
"6804",3,3,3,3,3,0,1,-2.60142420329088
"6805",4,3,3,3,4,0,0,-1.15750007772457
"6806",2,2,3,2,2,0,0,-6.68021664997441
"6807",2,1,2,2,2,0,0,-8.67215672138002
"6808",4,4,4,3,5,1,1,3.6722669869646
"6809",4,4,3,3,2,0,0,-1.7132837934699
"6810",3,2,3,4,4,0,1,-1.88146973801035
"6811",3,3,3,3,5,0,1,-1.04583890647407
"6812",3,3,3,2,4,0,1,-2.76559495282608
"6813",4,4,3,4,5,1,0,3.27554022352299
"6814",3,3,3,3,4,0,0,-2.17018322593355
"6815",5,5,5,5,5,1,1,8.56081700246639
"6816",3,3,3,3,4,0,0,-2.17018322593355
"6817",3,3,3,3,3,0,0,-2.94797587434195
"6818",2,3,2,2,3,0,1,-5.5482092397776
"6819",2,2,2,2,2,0,0,-7.67235514030855
"6820",4,4,4,4,5,1,0,4.26767871385712
"6821",3,2,3,3,4,0,1,-2.82343313595395
"6822",1,3,2,3,2,0,0,-6.74327330950245
"6823",2,2,3,3,4,0,1,-3.83611628416293
"6825",4,4,4,4,5,1,0,4.26767871385712
"6826",3,3,3,3,4,0,1,-1.82363155488248
"6827",3,2,3,2,3,0,1,-4.54318918230596
"6828",4,3,4,3,5,1,1,2.67246540589312
"6829",4,4,4,4,5,1,0,4.26767871385712
"6831",3,3,2,3,2,0,1,-4.37135534203341
"6832",3,3,3,3,4,0,0,-2.17018322593355
"6833",4,3,4,4,4,1,1,2.83663615542832
"6834",3,3,3,4,4,0,0,-1.22821982798995
"6835",4,4,4,3,5,1,0,3.32571531591352
"6836",5,5,5,5,5,1,1,8.56081700246639
"6837",2,3,2,3,4,0,1,-3.82845319342559
"6838",3,1,2,3,3,0,1,-5.59316585576796
"6839",3,3,3,3,4,0,1,-1.82363155488248
"6840",3,3,3,3,4,0,1,-1.82363155488248
"6841",3,3,3,3,4,0,0,-2.17018322593355
"6842",2,2,3,2,3,0,0,-5.90242400156601
"6843",4,4,4,4,5,1,1,4.6142303849082
"6844",4,3,5,4,5,1,0,4.26001562311978
"6845",1,1,1,1,1,0,0,-12.3967344062751
"6846",4,4,5,5,5,1,0,6.20178060213486
"6847",2,2,3,2,2,0,0,-6.68021664997441
"6848",5,5,5,4,5,1,1,7.61885360452279
"6849",4,4,4,4,5,1,0,4.26767871385712
"6850",3,3,3,2,4,0,1,-2.76559495282608
"6851",3,4,4,4,5,1,0,3.25499556564814
"6852",4,4,4,4,4,1,1,3.8364377364998
"6853",3,3,3,3,5,0,1,-1.04583890647407
"6854",4,4,4,5,5,1,0,5.20964211180073
"6855",4,4,4,4,5,1,1,4.6142303849082
"6856",3,3,3,3,5,0,0,-1.39239057752515
"6857",3,3,3,3,4,0,0,-2.17018322593355
"6858",3,3,3,3,4,0,0,-2.17018322593355
"6859",3,4,4,3,5,1,1,2.65958383875562
"6860",4,4,4,4,4,1,0,3.48988606544872
"6861",3,3,3,3,4,0,1,-1.82363155488248
"6862",5,5,5,5,5,1,0,8.21426533141532
"6863",2,2,3,3,2,0,1,-5.39170158097973
"6864",4,4,3,3,5,1,1,2.68012849663046
"6865",3,3,4,4,4,0,0,-0.236081337655814
"6866",5,5,5,5,5,1,0,8.21426533141532
"6867",3,3,3,3,5,0,1,-1.04583890647407
"6868",4,4,4,4,5,1,1,4.6142303849082
"6869",3,2,3,4,5,0,1,-1.10367708960195
"6870",3,3,3,3,4,0,0,-2.17018322593355
"6872",4,4,4,4,5,1,1,4.6142303849082
"6873",3,2,4,2,5,0,0,-2.3420170662061
"6874",2,3,3,3,3,0,0,-3.96065902255093
"6875",3,3,3,3,4,0,1,-1.82363155488248
"6876",3,3,3,2,4,0,0,-3.11214662387716
"6877",2,1,2,3,2,0,0,-7.73019332343642
"6878",3,3,3,3,4,0,1,-1.82363155488248
"6879",3,3,3,3,4,0,1,-1.82363155488248
"6880",4,4,4,3,5,1,1,3.6722669869646
"6881",3,3,3,3,5,0,1,-1.04583890647407
"6882",3,2,3,3,4,0,0,-3.16998480700503
"6883",2,3,3,3,3,0,0,-3.96065902255093
"6885",3,3,3,3,4,0,1,-1.82363155488248
"6886",4,3,3,4,5,1,1,2.62229031350259
"6887",3,3,3,3,4,0,1,-1.82363155488248
"6889",5,4,5,4,5,1,0,6.27250035240024
"6890",4,4,4,4,5,1,1,4.6142303849082
"6891",3,3,1,3,1,0,0,-6.48783815182702
"6892",4,4,4,5,5,1,1,5.5561937828518
"6893",4,4,5,5,5,1,0,6.20178060213486
"6894",2,2,2,3,3,0,0,-5.95259909395654
"6895",4,4,4,4,5,1,0,4.26767871385712
"6896",4,3,4,4,5,1,0,3.26787713278565
"6897",4,4,4,4,4,1,0,3.48988606544872
"6898",4,3,4,4,5,1,1,3.61442880383672
"6899",4,4,4,4,5,1,1,4.6142303849082
"6900",5,5,5,4,5,1,1,7.61885360452279
"6901",2,2,2,2,2,0,0,-7.67235514030855
"6902",3,3,3,3,4,0,0,-2.17018322593355
"6903",3,3,4,4,5,1,0,2.25519398457667
"6904",3,3,3,3,4,0,0,-2.17018322593355
"6905",2,3,1,2,3,0,0,-6.88689940116281
"6907",4,3,4,3,5,1,1,2.67246540589312
"6908",3,3,3,3,4,0,1,-1.82363155488248
"6909",5,4,5,5,5,1,1,7.56101542139492
"6910",4,4,3,4,5,1,1,3.62209189457406
"6911",2,2,1,2,1,0,1,-9.09573460800001
"6912",3,3,2,2,3,0,0,-4.88207776261969
"6913",5,5,5,5,5,1,0,8.21426533141532
"6914",3,3,2,2,4,0,1,-3.75773344316021
"6915",4,4,4,4,5,1,1,4.6142303849082
"6916",2,2,2,2,3,0,1,-6.54801082084907
"6917",4,3,3,3,5,0,0,-0.379707429316172
"6918",3,3,3,4,4,0,0,-1.22821982798995
"6919",2,3,2,2,2,0,0,-6.67255355923707
"6920",5,4,5,5,5,1,1,7.56101542139492
"6921",3,4,3,4,4,0,0,-0.228418246918474
"6922",4,4,4,4,4,1,1,3.8364377364998
"6923",2,2,3,3,3,0,0,-4.96046060362241
"6924",3,3,3,3,4,0,1,-1.82363155488248
"6926",3,3,3,3,4,0,1,-1.82363155488248
"6927",4,5,4,5,5,1,0,6.2094436928722
"6928",4,4,4,4,5,1,1,4.6142303849082
"6929",3,3,3,2,4,0,0,-3.11214662387716
"6930",3,3,4,4,5,1,1,2.60174565562774
"6931",3,3,3,3,4,0,1,-1.82363155488248
"6932",5,5,5,4,5,1,0,7.27230193347171
"6933",5,4,5,5,5,1,0,7.21446375034384
"6934",3,3,3,3,5,0,1,-1.04583890647407
"6935",3,3,3,3,4,0,0,-2.17018322593355
"6936",3,3,3,3,5,0,1,-1.04583890647407
"6937",4,4,4,4,4,1,1,3.8364377364998
"6938",3,2,4,3,2,0,0,-3.73343161348769
"6939",5,5,5,5,5,1,1,8.56081700246639
"6940",3,3,3,3,5,0,1,-1.04583890647407
"6941",3,3,3,3,4,0,0,-2.17018322593355
"6942",3,4,4,3,4,0,0,-0.178243154527942
"6943",1,1,2,2,1,0,0,-10.4626325179974
"6944",2,3,3,3,3,0,0,-3.96065902255093
"6945",2,2,2,3,3,0,1,-5.60604742290547
"6946",3,2,3,3,4,0,1,-2.82343313595395
"6948",3,3,4,5,4,1,0,2.41936473411187
"6950",4,4,4,4,5,1,1,4.6142303849082
"6951",4,3,5,5,4,1,0,4.42418637265499
"6952",3,3,3,3,5,0,1,-1.04583890647407
"6953",2,2,3,3,4,0,0,-4.18266795521401
"6954",4,4,4,4,5,1,0,4.26767871385712
"6955",3,3,3,3,3,0,1,-2.60142420329088
"6956",4,4,4,4,4,1,1,3.8364377364998
"6957",3,3,3,3,4,0,0,-2.17018322593355
"6958",3,3,3,4,5,0,1,-0.103875508530471
"6959",3,3,4,4,4,0,1,0.110470333395263
"6960",2,2,2,2,2,0,1,-7.32580346925747
"6961",4,3,4,4,5,1,1,3.61442880383672
"6962",3,3,3,4,4,0,1,-0.881668156938872
"6963",2,3,3,2,3,0,0,-4.90262242049454
"6964",3,3,4,3,4,0,1,-0.831493064548341
"6965",3,3,3,3,3,0,1,-2.60142420329088
"6966",4,3,2,4,4,0,1,-0.861123499064027
"6967",3,3,3,3,4,0,0,-2.17018322593355
"6968",4,4,4,5,5,1,1,5.5561937828518
"6969",4,4,4,4,5,1,0,4.26767871385712
"6970",3,3,3,4,4,0,1,-0.881668156938872
"6971",3,3,4,3,4,0,0,-1.17804473559942
"6972",4,4,4,4,5,1,1,4.6142303849082
"6973",4,4,4,4,5,1,0,4.26767871385712
"6974",4,4,3,4,5,1,1,3.62209189457406
"6975",3,3,4,4,4,0,1,0.110470333395263
"6976",3,3,3,3,4,0,1,-1.82363155488248
"6977",3,3,3,4,4,0,0,-1.22821982798995
"6978",2,2,3,2,2,0,0,-6.68021664997441
"6979",3,3,3,3,4,0,1,-1.82363155488248
"6980",2,3,2,2,2,0,1,-6.326001888186
"6981",4,3,4,3,5,1,1,2.67246540589312
"6982",3,3,3,3,4,0,1,-1.82363155488248
"6983",3,3,3,3,4,0,1,-1.82363155488248
"6984",4,4,4,4,5,1,1,4.6142303849082
"6985",3,3,4,3,5,0,1,-0.05370041613994
"6986",3,3,3,3,4,0,0,-2.17018322593355
"6987",3,3,3,3,4,0,0,-2.17018322593355
"6988",2,2,3,3,3,0,0,-4.96046060362241
"6989",3,3,3,3,4,0,1,-1.82363155488248
"6990",4,5,5,5,5,1,1,7.54813385425741
"6991",4,4,5,5,5,1,0,6.20178060213486
"6992",1,1,1,1,1,0,0,-12.3967344062751
"6993",4,4,3,4,4,1,1,2.84429924616566
"6994",3,3,3,3,4,0,0,-2.17018322593355
"6995",1,1,1,1,1,0,0,-12.3967344062751
"6996",2,1,2,2,1,0,1,-9.10339769873735
"6997",3,3,3,2,4,0,0,-3.11214662387716
"6998",1,1,1,2,1,0,1,-11.1082193372805
"6999",3,3,3,3,4,0,0,-2.17018322593355
"7000",4,4,4,4,5,1,0,4.26767871385712
"7001",3,3,3,2,4,0,0,-3.11214662387716
"7002",5,5,5,5,5,1,0,8.21426533141532
"7003",3,3,3,3,4,0,1,-1.82363155488248
"7004",2,2,2,2,2,0,1,-7.32580346925747
"7005",3,4,4,4,4,1,0,2.47720291723974
"7006",4,4,4,4,5,1,0,4.26767871385712
"7007",3,3,3,3,4,0,0,-2.17018322593355
"7008",3,3,4,5,4,1,0,2.41936473411187
"7009",4,4,4,4,5,1,1,4.6142303849082
"7010",3,3,3,3,4,0,1,-1.82363155488248
"7011",3,3,3,3,5,0,1,-1.04583890647407
"7012",3,3,3,3,4,0,0,-2.17018322593355
"7013",3,3,4,4,4,0,0,-0.236081337655814
"7014",3,3,3,4,5,0,1,-0.103875508530471
"7016",1,1,1,1,1,0,0,-12.3967344062751
"7017",4,3,4,4,5,1,1,3.61442880383672
"7018",4,4,4,3,5,1,1,3.6722669869646
"7019",4,3,3,3,5,0,1,-0.0331557582650954
"7020",3,3,4,3,5,0,0,-0.400252087191017
"7021",2,3,2,3,2,0,1,-5.38403849024239
"7022",3,2,3,3,4,0,1,-2.82343313595395
"7023",2,3,2,3,2,0,0,-5.73059016129347
"7024",3,3,3,3,4,0,1,-1.82363155488248
"7025",4,4,4,3,5,1,1,3.6722669869646
"7026",4,4,4,4,4,1,1,3.8364377364998
"7028",2,3,2,3,3,0,0,-4.95279751288507
"7029",3,3,3,3,3,0,0,-2.94797587434195
"7030",4,4,4,4,5,1,1,4.6142303849082
"7031",4,4,4,4,5,1,1,4.6142303849082
"7032",1,1,1,1,1,0,1,-12.0501827352241
"7033",4,4,3,3,5,1,1,2.68012849663046
"7035",1,2,1,2,2,0,1,-9.33062510780059
"7036",3,3,3,2,4,0,0,-3.11214662387716
"7037",2,1,3,3,2,0,0,-6.73805483310228
"7038",4,4,3,2,4,0,0,-1.0996618945967
"7039",3,3,4,4,4,0,0,-0.236081337655814
"7041",2,2,3,3,3,0,0,-4.96046060362241
"7042",3,3,3,3,4,0,0,-2.17018322593355
"7043",3,3,3,3,4,0,1,-1.82363155488248
"7044",3,3,3,3,4,0,1,-1.82363155488248
"7045",4,3,4,3,4,0,0,-0.165361587390438
"7046",3,2,2,1,1,0,0,-8.37942803845157
"7047",3,3,3,3,4,0,0,-2.17018322593355
"7048",3,3,3,3,4,0,0,-2.17018322593355
"7049",3,3,3,3,4,0,0,-2.17018322593355
"7050",1,1,2,3,1,0,0,-9.5206691200538
"7051",4,4,5,5,5,1,1,6.54833227318594
"7052",3,4,3,4,5,1,1,2.60940874636508
"7053",5,4,5,5,5,1,1,7.56101542139492
"7054",3,3,3,3,5,0,0,-1.39239057752515
"7055",3,3,3,3,5,0,0,-1.39239057752515
"7056",4,4,4,3,4,1,1,2.89447433855619
"7057",3,3,3,3,4,0,1,-1.82363155488248
"7058",3,3,4,4,5,1,1,2.60174565562774
"7059",2,3,3,4,3,0,0,-3.01869562460733
"7060",3,3,3,3,3,0,1,-2.60142420329088
"7061",3,3,3,2,2,0,0,-4.66773192069396
"7062",5,5,5,5,5,1,1,8.56081700246639
"7063",4,4,5,5,5,1,1,6.54833227318594
"7064",3,3,3,3,3,0,0,-2.94797587434195
"7065",4,3,3,3,4,0,1,-0.810948406673496
"7066",3,3,4,3,4,0,0,-1.17804473559942
"7067",3,3,3,3,3,0,1,-2.60142420329088
"7068",4,3,3,3,5,0,1,-0.0331557582650954
"7069",3,4,4,4,4,1,1,2.82375458829082
"7070",3,2,2,2,4,0,1,-4.75753502423169
"7071",3,4,3,3,5,0,1,-0.0460373254026
"7072",4,3,4,4,5,1,0,3.26787713278565
"7073",4,3,3,4,4,0,0,-0.215536679780969
"7074",3,3,3,3,4,0,1,-1.82363155488248
"7075",4,5,4,2,5,1,1,3.73010517009247
"7076",1,1,1,1,1,0,0,-12.3967344062751
"7077",3,4,3,4,4,0,0,-0.228418246918474
"7078",3,3,3,3,4,0,0,-2.17018322593355
"7079",2,2,2,2,2,0,1,-7.32580346925747
"7080",3,3,3,3,3,0,1,-2.60142420329088
"7081",2,2,4,3,4,0,1,-2.8439777938288
"7082",2,2,3,3,2,0,0,-5.73825325203081
"7083",4,4,4,4,4,1,0,3.48988606544872
"7084",4,5,5,4,5,1,1,6.60617045631381
"7085",3,2,2,3,4,0,1,-3.81557162628809
"7086",3,3,3,4,5,0,1,-0.103875508530471
"7087",4,3,3,3,4,0,1,-0.810948406673496
"7088",3,2,3,2,4,0,1,-3.76539653389756
"7089",3,3,4,4,4,0,0,-0.236081337655814
"7090",2,2,3,3,2,0,1,-5.39170158097973
"7091",3,3,3,3,4,0,0,-2.17018322593355
"7092",5,5,5,5,5,1,1,8.56081700246639
"7093",3,3,3,3,5,0,1,-1.04583890647407
"7094",3,3,3,3,4,0,1,-1.82363155488248
"7095",1,2,3,4,2,0,1,-5.46242133124511
"7096",3,4,4,3,4,0,0,-0.178243154527942
"7097",3,3,3,3,5,0,1,-1.04583890647407
"7098",3,3,3,3,4,0,0,-2.17018322593355
"7099",3,3,4,4,4,0,1,0.110470333395263
"7100",3,4,3,4,1,0,0,-2.56179619214368
"7101",2,2,2,2,3,0,0,-6.89456249190015
